order_id,product,category,region,quantity,unit_price,order_date,status,revenue,year_month,etl_timestamp,etl_batch_id
ORD-00193,Laptop,Home,East,23,112.55,2024-09-16,completed,2588.65,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00194,Desk Lamp,Accessories,North,23,846.91,2024-07-07,completed,19478.93,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00195,Headset,Office,South,28,846.69,2024-11-14,completed,23707.32,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00196,Speaker,Electronics,East,2,188.6,2024-12-25,pending,377.2,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00197,Webcam,Home,North,12,871.15,2024-10-16,completed,10453.8,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00198,Monitor,Accessories,North,6,748.64,2024-04-20,completed,4491.84,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00199,Desk Lamp,Home,South,24,318.51,2024-06-15,pending,7644.24,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00200,Tablet,Office,North,4,164.01,2024-11-12,completed,656.04,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00201,Monitor,Home,West,43,429.76,2024-11-06,completed,18479.68,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00202,Headset,Accessories,North,23,435.6,2024-05-25,completed,10018.8,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00203,Tablet,Sports,East,3,228.3,2024-11-02,completed,684.9,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00204,Mouse,Home,South,50,145.85,2024-05-10,completed,7292.5,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00205,Monitor,Electronics,West,48,436.34,2024-03-07,completed,20944.32,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00206,Mouse,Office,East,5,403.09,2024-01-22,completed,2015.45,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00207,Desk Lamp,Electronics,East,37,434.98,2024-07-26,pending,16094.26,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00208,Usb Hub,Home,North,26,30.64,2024-06-15,completed,796.64,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00209,Tablet,Sports,East,6,442.33,2024-02-24,completed,2653.98,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00210,Tablet,Sports,North,26,871.81,2024-06-22,completed,22667.06,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00211,Keyboard,Electronics,North,34,514.84,2024-06-27,completed,17504.56,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00212,Keyboard,Accessories,North,10,263.4,2024-03-29,completed,2634.0,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00213,Monitor,Accessories,West,30,756.89,2024-10-23,completed,22706.7,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00214,Tablet,Office,East,41,322.97,2024-08-13,completed,13241.77,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00215,Desk Lamp,Home,East,38,65.6,2024-09-16,completed,2492.8,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00216,Desk Lamp,Sports,North,4,375.04,2024-05-26,completed,1500.16,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00217,Monitor,Office,West,30,584.52,2024-01-22,completed,17535.6,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00218,Tablet,Accessories,East,39,480.86,2024-03-18,refunded,18753.54,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00219,Desk Lamp,Electronics,East,46,93.48,2024-11-26,completed,4300.08,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00220,Mouse,Sports,West,34,527.51,2024-03-22,completed,17935.34,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00221,Headset,Sports,West,50,344.97,2024-11-02,completed,17248.5,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00222,Webcam,Electronics,East,7,562.37,2024-07-16,completed,3936.59,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00223,Tablet,Accessories,East,6,586.9,2024-03-13,cancelled,3521.4,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00224,Headset,Sports,South,39,711.74,2024-02-13,completed,27757.86,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00225,Usb Hub,Home,South,43,705.79,2024-12-16,cancelled,30348.97,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00226,Monitor,Sports,East,2,368.96,2024-04-02,refunded,737.92,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00227,Webcam,Sports,South,15,999.97,2024-03-20,completed,14999.55,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00228,Monitor,Office,North,43,343.39,2024-11-12,completed,14765.77,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00229,Usb Hub,Accessories,South,12,833.02,2024-11-15,pending,9996.24,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00230,Keyboard,Sports,North,27,370.65,2024-05-01,refunded,10007.55,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00231,Tablet,Home,West,15,538.66,2024-06-07,refunded,8079.9,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00232,Desk Lamp,Accessories,East,44,947.65,2024-08-13,completed,41696.6,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00233,Headset,Sports,West,11,818.71,2024-11-05,completed,9005.81,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00234,Headset,Electronics,West,24,558.99,2024-02-22,pending,13415.76,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00235,Speaker,Electronics,East,6,765.48,2024-05-19,completed,4592.88,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00236,Speaker,Accessories,West,6,946.94,2024-04-23,pending,5681.64,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00237,Webcam,Electronics,West,4,402.48,2024-07-10,completed,1609.92,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00238,Monitor,Home,South,2,325.49,2024-02-20,pending,650.98,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00239,Webcam,Accessories,South,3,294.0,2024-08-29,completed,882.0,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00240,Keyboard,Sports,West,40,15.19,2024-02-10,completed,607.6,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00241,Mouse,Accessories,West,8,778.4,2024-05-01,completed,6227.2,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00242,Laptop,Accessories,West,41,795.95,2024-08-22,completed,32633.95,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00243,Desk Lamp,Office,North,41,520.21,2024-05-03,pending,21328.61,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00244,Headset,Sports,North,40,359.28,2024-10-19,completed,14371.2,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00245,Monitor,Office,East,5,953.86,2024-10-05,completed,4769.3,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00246,Speaker,Office,North,25,874.59,2024-01-23,completed,21864.75,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00247,Webcam,Home,North,23,790.62,2024-06-25,completed,18184.26,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00248,Monitor,Office,East,9,53.88,2024-10-06,completed,484.92,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00249,Keyboard,Sports,West,41,190.45,2024-03-10,completed,7808.45,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00250,Desk Lamp,Electronics,East,13,53.36,2024-04-12,cancelled,693.68,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00251,Webcam,Home,West,35,478.66,2024-01-19,pending,16753.1,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00252,Mouse,Home,East,50,57.32,2024-12-01,completed,2866.0,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00253,Monitor,Home,West,26,745.86,2024-07-16,completed,19392.36,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00254,Keyboard,Sports,West,24,925.06,2024-09-22,completed,22201.44,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00255,Monitor,Sports,North,28,606.42,2024-04-02,completed,16979.76,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00256,Webcam,Electronics,North,21,664.3,2024-06-05,completed,13950.3,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00257,Usb Hub,Accessories,West,23,452.65,2024-06-29,completed,10410.95,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00258,Usb Hub,Home,North,5,674.46,2024-07-26,completed,3372.3,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00259,Keyboard,Electronics,South,39,681.3,2024-08-12,completed,26570.7,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00260,Monitor,Accessories,East,24,389.02,2024-10-17,completed,9336.48,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00261,Keyboard,Sports,East,24,449.49,2024-02-09,completed,10787.76,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00262,Speaker,Home,West,21,653.06,2024-05-07,refunded,13714.26,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00263,Laptop,Accessories,West,34,393.11,2024-10-14,completed,13365.74,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00264,Headset,Sports,South,40,292.71,2024-09-08,completed,11708.4,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00265,Keyboard,Electronics,West,12,899.68,2024-08-15,refunded,10796.16,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00266,Webcam,Home,North,36,546.74,2024-06-02,cancelled,19682.64,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00267,Keyboard,Home,South,8,985.27,2024-03-12,completed,7882.16,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00268,Desk Lamp,Electronics,East,36,576.54,2024-08-27,pending,20755.44,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00269,Speaker,Accessories,North,5,316.19,2024-09-02,completed,1580.95,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00270,Usb Hub,Office,North,9,972.65,2024-11-24,completed,8753.85,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00271,Desk Lamp,Office,East,9,879.17,2024-10-09,completed,7912.53,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00272,Keyboard,Accessories,West,33,911.6,2024-01-29,pending,30082.8,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00273,Speaker,Accessories,East,11,170.34,2024-12-29,completed,1873.74,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00274,Speaker,Home,North,17,204.33,2024-10-09,completed,3473.61,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00275,Headset,Office,North,33,644.57,2024-10-30,cancelled,21270.81,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00276,Keyboard,Accessories,East,37,50.77,2024-01-15,completed,1878.49,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00277,Tablet,Home,South,50,576.41,2024-11-12,completed,28820.5,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00278,Desk Lamp,Office,East,42,957.07,2024-09-04,completed,40196.94,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00279,Usb Hub,Home,West,5,691.72,2024-03-21,completed,3458.6,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00280,Desk Lamp,Sports,South,22,610.58,2024-06-09,cancelled,13432.76,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00281,Webcam,Home,West,9,763.05,2024-09-20,completed,6867.45,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00282,Webcam,Accessories,West,8,274.79,2024-05-06,completed,2198.32,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00283,Laptop,Home,West,40,423.94,2024-03-22,pending,16957.6,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00284,Tablet,Home,South,49,167.74,2024-09-20,completed,8219.26,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00285,Headset,Sports,North,6,945.77,2024-09-15,completed,5674.62,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00286,Mouse,Accessories,East,4,60.03,2024-09-10,completed,240.12,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00287,Desk Lamp,Home,North,7,436.61,2024-05-15,pending,3056.27,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00288,Usb Hub,Home,North,26,60.64,2024-10-14,completed,1576.64,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00289,Speaker,Home,North,25,509.2,2024-10-08,completed,12730.0,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00290,Tablet,Office,North,9,975.32,2024-07-20,completed,8777.88,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00291,Webcam,Office,East,49,152.81,2024-11-04,completed,7487.69,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00292,Speaker,Electronics,North,3,145.66,2024-06-19,pending,436.98,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00293,Speaker,Sports,South,39,894.19,2024-03-12,completed,34873.41,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00294,Tablet,Home,South,26,990.7,2024-06-02,completed,25758.2,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00295,Speaker,Office,West,46,567.29,2024-08-31,pending,26095.34,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00296,Webcam,Home,North,27,587.86,2024-12-18,completed,15872.22,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00297,Tablet,Sports,East,42,785.06,2024-10-23,completed,32972.52,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00298,Laptop,Office,West,11,528.98,2024-11-13,pending,5818.78,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00299,Usb Hub,Accessories,South,3,576.83,2024-12-24,completed,1730.49,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00300,Laptop,Sports,East,27,159.91,2024-12-19,completed,4317.57,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00301,Speaker,Office,West,48,730.12,2024-12-27,completed,35045.76,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00302,Mouse,Office,East,43,483.58,2024-07-11,completed,20793.94,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00303,Keyboard,Sports,East,35,360.73,2024-12-14,completed,12625.55,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00304,Headset,Office,West,13,957.75,2024-05-22,completed,12450.75,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00305,Mouse,Home,East,46,215.2,2024-12-26,completed,9899.2,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00306,Desk Lamp,Home,East,19,130.65,2024-12-12,completed,2482.35,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00307,Usb Hub,Home,South,19,51.64,2024-02-10,completed,981.16,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00308,Desk Lamp,Home,West,14,210.04,2024-10-02,completed,2940.56,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00309,Speaker,Home,South,7,619.51,2024-10-27,completed,4336.57,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00310,Laptop,Office,South,41,240.5,2024-02-21,completed,9860.5,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00311,Desk Lamp,Electronics,South,1,964.86,2024-03-21,completed,964.86,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00312,Desk Lamp,Sports,South,49,964.26,2024-06-13,completed,47248.74,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00313,Laptop,Electronics,South,35,741.29,2024-01-20,cancelled,25945.15,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00314,Keyboard,Sports,South,3,997.19,2024-07-22,pending,2991.57,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00315,Keyboard,Home,North,1,305.4,2024-11-04,completed,305.4,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00316,Webcam,Home,West,42,547.86,2024-09-09,cancelled,23010.12,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00317,Keyboard,Office,West,18,200.87,2024-02-27,completed,3615.66,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00318,Desk Lamp,Home,South,1,739.24,2024-05-31,completed,739.24,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00319,Mouse,Accessories,West,28,520.12,2024-02-14,completed,14563.36,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00320,Monitor,Accessories,South,31,330.36,2024-05-07,completed,10241.16,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00321,Usb Hub,Accessories,West,49,274.31,2024-06-17,completed,13441.19,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00322,Tablet,Electronics,East,42,365.95,2024-04-30,completed,15369.9,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00323,Monitor,Sports,East,11,411.35,2024-09-14,cancelled,4524.85,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00324,Headset,Electronics,East,24,618.47,2024-04-22,refunded,14843.28,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00325,Desk Lamp,Accessories,West,48,988.94,2024-07-10,completed,47469.12,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00326,Speaker,Sports,South,49,254.98,2024-11-01,cancelled,12494.02,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00327,Monitor,Office,West,34,706.72,2024-02-09,cancelled,24028.48,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00328,Monitor,Electronics,South,37,541.28,2024-03-25,completed,20027.36,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00329,Speaker,Sports,North,44,213.34,2024-10-25,completed,9386.96,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00330,Speaker,Sports,North,30,140.61,2024-07-31,completed,4218.3,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00331,Laptop,Office,West,44,808.84,2024-01-12,completed,35588.96,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00332,Laptop,Accessories,North,3,429.45,2024-12-24,completed,1288.35,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00333,Laptop,Electronics,West,3,294.21,2024-04-02,pending,882.63,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00334,Usb Hub,Home,West,29,870.91,2024-07-12,completed,25256.39,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00335,Speaker,Accessories,East,8,186.68,2024-10-02,completed,1493.44,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00336,Keyboard,Accessories,North,49,32.5,2024-06-01,completed,1592.5,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00337,Speaker,Sports,West,15,255.03,2024-06-26,completed,3825.45,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00338,Mouse,Electronics,North,43,425.04,2024-01-09,completed,18276.72,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00339,Monitor,Electronics,North,29,601.8,2024-12-26,cancelled,17452.2,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00340,Mouse,Electronics,West,29,241.99,2024-04-21,pending,7017.71,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00341,Laptop,Accessories,East,15,817.62,2024-10-21,completed,12264.3,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00342,Tablet,Home,South,20,877.49,2024-12-04,completed,17549.8,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00343,Usb Hub,Home,East,4,561.14,2024-10-29,cancelled,2244.56,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00344,Keyboard,Sports,West,4,972.56,2024-11-25,completed,3890.24,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00345,Speaker,Home,West,27,157.72,2024-07-11,completed,4258.44,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00346,Speaker,Sports,South,15,307.72,2024-12-28,completed,4615.8,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00347,Desk Lamp,Electronics,West,27,561.7,2024-03-09,completed,15165.9,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00348,Headset,Accessories,East,42,88.27,2024-08-18,pending,3707.34,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00349,Monitor,Office,South,4,275.77,2024-12-10,completed,1103.08,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00350,Laptop,Electronics,South,49,591.7,2024-12-09,completed,28993.3,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00351,Desk Lamp,Accessories,East,20,957.44,2024-01-08,completed,19148.8,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00352,Mouse,Electronics,West,16,698.66,2024-12-26,completed,11178.56,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-00353,Mouse,Office,East,50,290.22,2024-08-26,completed,14511.0,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
